date,campaign_id,advertiser_id,impressions,clicks,conversions,spend_usd,attributed_gmv_usd
2025-04-09,CMP01314,ADV0146,284943,6101,52,2246.01,5680.37
2025-04-10,CMP01314,ADV0146,315090,4379,24,2274.0,9390.52
2025-04-12,CMP01314,ADV0146,229922,6403,54,1700.38,4889.55
2025-04-13,CMP01314,ADV0146,264784,5480,45,2329.01,8142.52
2025-04-14,CMP01314,ADV0146,389773,11403,105,3062.81,13832.92
2025-04-15,CMP01314,ADV0146,204666,4736,34,2190.49,6174.72
2025-04-17,CMP01314,ADV0146,208742,4484,30,1922.87,5754.58
2025-04-19,CMP01314,ADV0146,270161,7858,55,1999.51,7684.73
2025-04-21,CMP01314,ADV0146,487652,15025,133,2565.42,6309.37
2025-04-22,CMP01314,ADV0146,297951,7579,79,2949.46,10256.62
2025-04-23,CMP01314,ADV0146,335598,7656,69,2702.11,9730.54
2025-04-25,CMP01314,ADV0146,302744,7642,33,2297.36,9186.51
2025-04-26,CMP01314,ADV0146,203340,7146,72,2101.09,5283.82
2025-04-27,CMP01314,ADV0146,318319,8168,98,2614.11,14396.51
2024-08-30,CMP01315,ADV0146,109191,1498,6,929.46,4498.26
2024-08-31,CMP01316,ADV0146,183427,1699,8,1613.75,7085.73
2024-09-01,CMP01316,ADV0146,203487,1929,5,1340.03,2655.14
2024-09-02,CMP01316,ADV0146,220434,2206,15,1512.88,4250.37
2024-09-03,CMP01316,ADV0146,235886,2357,13,2135.73,13798.87
2024-09-04,CMP01316,ADV0146,215353,1836,11,2260.65,7616.1
2024-09-05,CMP01316,ADV0146,135635,1411,8,1488.08,5589.84
2024-09-06,CMP01316,ADV0146,221604,2132,11,2245.0,6711.22
2024-09-07,CMP01316,ADV0146,243695,1928,16,1717.72,5854.46
2024-09-08,CMP01316,ADV0146,163740,1785,7,1325.42,3806.35
2024-09-09,CMP01316,ADV0146,324916,2874,15,2383.88,7134.08
2024-09-10,CMP01316,ADV0146,293316,3066,23,1784.35,5576.87
2024-09-11,CMP01316,ADV0146,388484,3252,20,3124.41,11915.64
2024-09-12,CMP01316,ADV0146,173086,1733,6,1502.9,5008.25
2024-09-13,CMP01316,ADV0146,160492,1307,5,1663.86,6007.79
2024-09-14,CMP01316,ADV0146,116173,676,5,1219.18,3657.47
2024-09-15,CMP01316,ADV0146,189377,1422,7,1659.91,5931.38
2024-09-16,CMP01316,ADV0146,208447,2281,4,1891.29,7583.62
2024-09-18,CMP01316,ADV0146,202428,1593,2,1960.02,9490.85
2024-09-19,CMP01316,ADV0146,231792,1907,4,1567.1,5284.82
2024-09-20,CMP01316,ADV0146,200286,1456,11,2198.99,8291.06
2024-09-21,CMP01316,ADV0146,339878,2736,11,2300.63,11291.2
2024-09-22,CMP01316,ADV0146,398574,3333,15,2781.82,8861.76
2024-09-23,CMP01316,ADV0146,254971,2681,9,2158.53,9704.0
2024-09-24,CMP01316,ADV0146,183662,1270,4,1066.17,4723.08
2024-09-25,CMP01316,ADV0146,230431,1618,7,1934.02,6800.02
2024-09-26,CMP01316,ADV0146,262060,1740,8,2341.85,7244.33
2024-09-27,CMP01316,ADV0146,196996,1722,5,1924.82,7375.84
2024-09-28,CMP01316,ADV0146,223091,2144,3,2664.22,5680.61
2024-09-29,CMP01316,ADV0146,252708,1474,7,2313.3,6869.41
2024-09-30,CMP01316,ADV0146,192568,2080,21,1911.66,7055.43
2024-10-01,CMP01316,ADV0146,363990,3761,23,2904.6,8784.95
2024-10-02,CMP01316,ADV0146,284642,3428,18,2709.2,10751.85
2024-10-03,CMP01316,ADV0146,288015,2379,8,2378.99,12287.07
2024-10-04,CMP01316,ADV0146,213071,2215,9,2434.9,6301.81
2024-10-06,CMP01316,ADV0146,340225,3456,11,2603.88,11377.5
2024-10-07,CMP01316,ADV0146,263377,2098,8,2560.68,7762.28
2024-10-08,CMP01316,ADV0146,216729,2065,7,2214.39,7026.09
2024-10-09,CMP01316,ADV0146,219836,2441,8,1929.2,8269.75
2024-10-10,CMP01316,ADV0146,322119,2641,23,2590.67,6863.79
2024-10-11,CMP01316,ADV0146,236535,1754,9,2845.73,11049.45
2024-10-12,CMP01316,ADV0146,243301,2179,9,2519.19,10073.81
2024-10-13,CMP01316,ADV0146,388585,5110,19,2168.86,8345.26
2024-10-14,CMP01316,ADV0146,239192,1839,11,2550.15,5969.59
2024-10-15,CMP01316,ADV0146,217185,2264,16,2489.0,7355.61
2024-10-16,CMP01316,ADV0146,457152,4457,22,3020.93,10018.08
2024-10-17,CMP01316,ADV0146,291121,2102,5,2882.9,8661.66
2024-10-18,CMP01316,ADV0146,302333,2431,16,2740.55,7039.64
2024-10-19,CMP01316,ADV0146,295296,2905,20,2266.48,7447.76
2024-10-20,CMP01316,ADV0146,267289,3046,13,1894.17,6661.75
2024-10-21,CMP01316,ADV0146,322382,2926,13,3192.26,7079.48
2024-10-22,CMP01316,ADV0146,252263,2197,9,2377.37,8684.58
2024-10-23,CMP01316,ADV0146,342961,2835,18,3052.08,7913.23
2024-10-24,CMP01316,ADV0146,313233,3224,5,2940.8,12321.53
2024-10-25,CMP01316,ADV0146,310052,3476,31,2627.91,6512.5
2024-10-26,CMP01316,ADV0146,227195,2044,15,2211.38,7324.73
2024-10-27,CMP01316,ADV0146,376878,4027,26,3153.93,15372.39
2024-10-28,CMP01316,ADV0146,305911,2549,24,2178.62,5781.9
2024-10-29,CMP01316,ADV0146,261489,2341,9,2555.28,9846.78
2024-10-30,CMP01316,ADV0146,440469,3605,23,4148.59,17626.69
2024-10-31,CMP01316,ADV0146,221019,2013,9,3020.64,9368.66
2024-11-01,CMP01316,ADV0146,352827,2780,15,4758.54,19240.22
2024-11-04,CMP01316,ADV0146,227456,1514,10,3807.33,14527.39
2024-11-05,CMP01316,ADV0146,411615,4117,21,4584.58,9716.65
2024-11-06,CMP01316,ADV0146,379973,3400,11,5247.08,15671.09
2024-11-07,CMP01316,ADV0146,380550,3907,25,5989.63,25826.38
2024-11-08,CMP01316,ADV0146,367093,3861,33,4249.44,13730.59
2024-11-09,CMP01316,ADV0146,855421,6360,36,7421.63,18274.27
2024-11-10,CMP01316,ADV0146,514278,4513,43,6759.86,43874.42
2024-11-11,CMP01316,ADV0146,250965,3377,14,3934.53,9732.72
2024-11-12,CMP01316,ADV0146,354067,3318,23,5053.39,14327.18
2024-11-13,CMP01316,ADV0146,445747,4972,20,6224.65,22408.08
2024-11-15,CMP01316,ADV0146,402507,3091,9,5184.35,12935.74
2024-11-16,CMP01316,ADV0146,382838,3232,10,4741.56,13741.29
2024-11-17,CMP01316,ADV0146,428344,4279,19,4083.33,11357.47
2024-11-18,CMP01316,ADV0146,407036,5676,38,6058.32,15636.0
2024-11-20,CMP01316,ADV0146,522039,5174,41,6829.84,26481.97
2024-11-21,CMP01316,ADV0146,310752,2855,11,4688.49,18606.23
2024-11-22,CMP01316,ADV0146,386106,4403,21,6093.19,23188.96
2024-11-23,CMP01316,ADV0146,432170,3203,24,5621.27,23777.37
2024-11-24,CMP01316,ADV0146,384248,3794,24,5399.61,16826.57
2024-11-29,CMP01317,ADV0146,172742,2644,172,3022.49,11952.37
2024-11-30,CMP01317,ADV0146,141092,2319,133,1840.22,4823.22
2024-12-01,CMP01317,ADV0146,133700,1752,111,1325.23,4443.17
2024-12-02,CMP01317,ADV0146,131942,3081,256,1536.81,6560.4
2024-12-03,CMP01317,ADV0146,161513,2662,203,1502.78,4745.18
2024-12-04,CMP01317,ADV0146,198004,2847,174,2305.37,5966.04
2024-12-05,CMP01317,ADV0146,175847,2580,150,1811.73,7393.2
2024-12-06,CMP01317,ADV0146,163309,2266,183,2053.7,5534.59
2024-12-08,CMP01317,ADV0146,222142,2684,198,2170.98,6031.23
2024-12-09,CMP01317,ADV0146,149455,1745,107,2549.62,7993.11
2024-12-10,CMP01317,ADV0146,213477,3822,196,2754.89,11023.84
2024-12-11,CMP01317,ADV0146,230185,3535,232,2977.11,12652.26
2024-12-12,CMP01317,ADV0146,214283,7072,323,2435.54,16018.47
2024-12-13,CMP01317,ADV0146,202174,4154,184,2557.46,8318.34
2024-12-14,CMP01317,ADV0146,171231,2358,124,1695.74,4299.42
2024-12-15,CMP01317,ADV0146,328133,5953,474,3043.04,16049.76
2024-12-16,CMP01317,ADV0146,195302,2335,214,1731.94,5719.64
2024-12-18,CMP01317,ADV0146,119146,1415,107,1954.12,5485.88
2024-12-19,CMP01317,ADV0146,192841,2405,169,2447.55,11159.66
2024-12-20,CMP01317,ADV0146,177093,2809,209,2165.03,6737.06
2024-12-21,CMP01317,ADV0146,216457,3927,327,1552.54,3828.85
2024-12-23,CMP01317,ADV0146,233626,3467,326,2416.59,8277.34
2024-12-24,CMP01317,ADV0146,255512,3502,177,2792.25,10823.99
2024-12-25,CMP01317,ADV0146,155198,2092,107,2683.95,8436.29
2024-12-26,CMP01317,ADV0146,274856,3027,145,2525.48,10037.69
2024-12-27,CMP01317,ADV0146,189510,3257,214,2474.82,8771.46
2024-12-28,CMP01317,ADV0146,216816,3338,212,2103.5,8177.22
2024-12-29,CMP01317,ADV0146,146318,1852,234,1655.92,7174.35
2024-12-30,CMP01317,ADV0146,219927,3124,254,2700.42,8605.56
2024-12-31,CMP01317,ADV0146,298195,4479,323,3135.18,8312.36
2025-01-01,CMP01317,ADV0146,159363,2281,168,1188.43,5334.45
2025-01-02,CMP01317,ADV0146,142745,1296,151,1310.66,3450.69
2025-01-03,CMP01317,ADV0146,249394,4876,392,1902.93,5565.53
2025-01-04,CMP01317,ADV0146,167147,3932,588,1500.32,8293.57
2025-01-05,CMP01317,ADV0146,320319,7895,597,2069.21,4716.99
2025-01-06,CMP01317,ADV0146,162439,2877,83,1809.02,8023.0
2025-01-07,CMP01317,ADV0146,198316,2405,127,1649.92,4776.94
2025-01-08,CMP01317,ADV0146,171130,2968,154,1321.18,6352.38
2025-01-09,CMP01317,ADV0146,267736,4542,458,1826.28,5082.65
2025-01-10,CMP01317,ADV0146,256589,4479,232,1774.35,5410.87
2025-01-11,CMP01317,ADV0146,351564,6720,616,2709.85,7277.87
2025-01-12,CMP01317,ADV0146,199091,1971,188,1649.74,6023.26
2025-01-13,CMP01317,ADV0146,181735,3237,322,1514.34,6699.3
2025-01-14,CMP01317,ADV0146,229311,5398,472,1427.43,4531.15
2025-01-15,CMP01317,ADV0146,263822,4648,253,1874.61,6074.05
2025-01-16,CMP01317,ADV0146,218679,2681,217,1390.31,4333.68
2025-01-17,CMP01317,ADV0146,281465,4400,229,1670.89,8214.19
2025-01-18,CMP01317,ADV0146,291249,6198,280,1732.26,7957.35
2025-01-19,CMP01317,ADV0146,482568,10837,680,2388.18,8919.81
2025-01-20,CMP01317,ADV0146,285575,4785,271,1951.68,8821.76
2025-01-22,CMP01317,ADV0146,114319,1767,218,998.81,2907.44
2025-01-24,CMP01317,ADV0146,209706,2508,100,1679.79,5041.44
2025-01-25,CMP01317,ADV0146,248366,4303,217,2109.18,8233.29
2025-01-26,CMP01317,ADV0146,183292,3442,159,1981.9,6719.54
2025-01-27,CMP01317,ADV0146,266625,4108,214,1730.17,8368.7
2025-01-28,CMP01317,ADV0146,115015,1820,84,1270.52,5264.06
2025-01-29,CMP01317,ADV0146,213373,3635,321,1437.32,6026.26
2025-01-31,CMP01317,ADV0146,168821,1599,149,1466.61,5199.43
2025-02-01,CMP01317,ADV0146,370230,6629,829,2005.88,7269.98
2025-02-02,CMP01317,ADV0146,274090,4691,254,1829.18,5177.02
2025-02-03,CMP01317,ADV0146,162066,3536,217,1510.23,6166.67
2025-02-05,CMP01317,ADV0146,355572,4972,433,2025.28,6992.31
2025-02-06,CMP01317,ADV0146,256421,3018,178,1686.98,5383.37
2025-02-07,CMP01317,ADV0146,425261,7184,313,2664.55,7820.42
2025-02-08,CMP01317,ADV0146,172803,1919,88,1306.69,4891.09
2025-02-09,CMP01317,ADV0146,346609,4838,262,2503.3,9050.39
2025-02-10,CMP01317,ADV0146,147867,3648,366,1225.99,4976.97
2025-02-11,CMP01317,ADV0146,132245,2151,127,1161.73,4434.22
2025-02-12,CMP01317,ADV0146,212588,3044,225,1966.08,8227.47
2025-02-13,CMP01317,ADV0146,225931,4444,375,1519.57,8079.2
2025-02-14,CMP01317,ADV0146,442805,6385,387,2284.72,6672.43
2025-02-15,CMP01317,ADV0146,251870,3735,256,2009.4,8788.47
2025-02-16,CMP01317,ADV0146,171495,2608,172,1440.85,5386.19
2025-02-17,CMP01317,ADV0146,292818,5384,395,2356.11,8518.91
2025-02-18,CMP01317,ADV0146,176423,3077,165,1680.24,7336.35
2025-02-19,CMP01317,ADV0146,293052,2995,156,2177.21,5414.18
2025-02-20,CMP01317,ADV0146,326250,3412,408,2176.86,6768.15
2025-02-21,CMP01317,ADV0146,408836,6291,563,2340.74,6961.35
2025-02-22,CMP01317,ADV0146,357585,5824,377,1753.91,4985.91
2025-02-23,CMP01317,ADV0146,236902,2789,191,1521.39,5414.4
2025-02-24,CMP01317,ADV0146,306694,4753,490,1619.04,4733.37
2025-02-25,CMP01317,ADV0146,196357,2502,296,1366.2,4472.41
2025-02-26,CMP01317,ADV0146,167229,2714,157,1637.48,5099.93
2025-02-27,CMP01317,ADV0146,207667,3173,204,1883.82,5478.58
2025-02-28,CMP01317,ADV0146,229260,3629,273,1686.23,4700.65
2025-03-03,CMP01317,ADV0146,276468,5170,284,2115.0,6302.74
2025-03-04,CMP01317,ADV0146,176646,2419,183,1595.9,5223.24
2025-03-05,CMP01317,ADV0146,260434,4576,271,2507.66,9510.07
2025-03-06,CMP01317,ADV0146,447855,5793,225,3587.67,10369.87
2025-03-07,CMP01317,ADV0146,317018,4932,363,2861.82,9847.41
2025-03-09,CMP01317,ADV0146,260641,5295,289,2434.62,7542.14
2025-03-10,CMP01317,ADV0146,323860,6379,317,2216.77,6226.93
2025-03-11,CMP01317,ADV0146,216284,3008,263,1709.19,4055.31
2025-03-12,CMP01317,ADV0146,205853,2862,229,1781.78,6125.26
2025-03-13,CMP01317,ADV0146,320394,4902,268,3133.85,9271.78
2025-03-14,CMP01317,ADV0146,166393,1805,138,1409.13,4047.95
2025-03-15,CMP01317,ADV0146,342410,4554,232,2301.74,8662.15
2025-03-16,CMP01317,ADV0146,199609,4042,243,1632.14,5448.74
2025-03-17,CMP01317,ADV0146,428678,7868,540,2882.59,7482.17
2025-03-18,CMP01317,ADV0146,239629,3554,231,2239.72,7302.58
2025-03-19,CMP01317,ADV0146,181228,2796,283,1702.91,7178.06
2025-03-20,CMP01317,ADV0146,213052,3892,155,1344.41,3848.24
2025-03-21,CMP01317,ADV0146,184435,3346,338,1518.81,3279.79
2025-03-22,CMP01317,ADV0146,236612,3499,204,2352.21,9730.17
2025-03-23,CMP01317,ADV0146,263408,2976,190,1925.99,6891.9
2025-03-24,CMP01317,ADV0146,247483,4678,300,2244.68,8943.83
2025-03-25,CMP01317,ADV0146,164368,2719,229,1672.99,5144.75
2025-03-26,CMP01317,ADV0146,216233,3359,243,1978.32,6409.2
2025-03-27,CMP01317,ADV0146,215304,2695,169,1792.07,7901.9
2025-03-28,CMP01317,ADV0146,240554,4193,295,2133.43,6976.72
2025-03-29,CMP01317,ADV0146,186580,3226,185,1611.67,3743.96
2025-03-30,CMP01317,ADV0146,245605,3951,193,1537.17,4302.31
2025-03-31,CMP01317,ADV0146,173041,3025,262,1619.79,4732.61
2025-04-01,CMP01317,ADV0146,357272,5123,560,2610.18,9672.88
2025-04-02,CMP01317,ADV0146,293199,4230,202,2825.48,8406.09
2025-04-03,CMP01317,ADV0146,133234,1934,90,1274.61,6448.29
2025-04-04,CMP01317,ADV0146,172524,2890,185,1477.17,4914.1
2025-04-05,CMP01317,ADV0146,280027,5924,401,2430.98,5939.53
2025-04-06,CMP01317,ADV0146,320735,4141,258,2049.51,6491.01
2025-04-07,CMP01317,ADV0146,269729,3213,230,2098.6,6527.97
2025-04-08,CMP01317,ADV0146,263651,3286,221,2032.15,7364.64
2025-04-09,CMP01317,ADV0146,208744,3597,480,2076.33,10517.1
2025-04-10,CMP01317,ADV0146,286765,3815,180,2996.03,14701.47
2025-04-11,CMP01317,ADV0146,202946,4173,226,2195.2,7735.89
2025-04-13,CMP01317,ADV0146,262603,4762,298,1880.69,13157.4
2025-04-14,CMP01317,ADV0146,155418,3005,235,1712.93,4663.96
2025-04-15,CMP01317,ADV0146,288843,4569,384,2366.07,7407.53
2025-04-16,CMP01317,ADV0146,411809,7719,473,2574.67,8216.6
2025-04-17,CMP01317,ADV0146,280187,3572,305,2423.6,7754.5
2025-04-18,CMP01317,ADV0146,248654,3950,306,2046.92,7979.59
2025-04-19,CMP01317,ADV0146,154067,3296,144,1664.26,5508.02
2025-04-20,CMP01317,ADV0146,278735,3359,224,2411.48,5655.21
2025-04-21,CMP01317,ADV0146,187028,3637,404,1817.4,4048.89
2025-04-22,CMP01317,ADV0146,210541,4141,307,1879.27,5564.8
2025-04-23,CMP01317,ADV0146,204102,4418,203,2471.09,5953.82
2025-04-24,CMP01317,ADV0146,145757,3191,295,1544.42,3451.12
2025-04-25,CMP01317,ADV0146,280456,3580,289,2155.77,7459.21
2025-04-27,CMP01317,ADV0146,190599,3217,258,1549.63,3434.31
2024-08-29,CMP01318,ADV0146,488897,8677,431,3949.92,12594.55
2024-08-30,CMP01318,ADV0146,613983,14051,551,4144.07,12805.7
2024-08-31,CMP01318,ADV0146,546864,7514,293,3778.0,12730.91
2024-09-01,CMP01318,ADV0146,466062,6176,236,5949.04,20892.22
2024-09-03,CMP01318,ADV0146,369812,4217,182,3673.35,9572.71
2024-09-04,CMP01318,ADV0146,494259,10795,667,4140.15,14095.66
2024-09-05,CMP01318,ADV0146,947092,10446,834,7490.94,24102.59
2024-09-06,CMP01318,ADV0146,935387,13531,1057,5881.75,14486.88
2024-09-07,CMP01318,ADV0146,473133,7284,488,3538.29,11129.82
2024-09-08,CMP01318,ADV0146,504708,8582,522,4535.6,11572.11
2024-09-10,CMP01318,ADV0146,384048,7607,309,4621.23,10143.79
2024-09-11,CMP01318,ADV0146,627530,7440,271,5369.52,19092.11
2024-09-12,CMP01318,ADV0146,438922,6260,304,5953.17,43122.4
2024-09-13,CMP01318,ADV0146,873310,13599,595,6649.18,14735.76
2024-09-14,CMP01318,ADV0146,902011,12894,548,7200.84,24656.83
2024-09-15,CMP01318,ADV0146,730986,8105,338,5578.77,21745.02
2024-09-16,CMP01318,ADV0146,1137082,11809,410,9573.49,33969.65
2024-09-17,CMP01318,ADV0146,835872,10811,729,6846.0,25325.24
2024-09-18,CMP01318,ADV0146,551918,5590,348,4842.51,17077.86
2024-09-19,CMP01318,ADV0146,572193,7969,414,6028.31,13167.23
2024-10-06,CMP01319,ADV0146,832043,8352,83,4708.14,11502.39
2024-10-07,CMP01319,ADV0146,705892,17060,625,5426.86,14794.19
2024-10-08,CMP01319,ADV0146,653015,9933,175,6418.24,36691.79
2024-10-09,CMP01319,ADV0146,429570,9313,236,4394.55,15797.59
2024-10-10,CMP01319,ADV0146,755554,13995,185,5197.8,21427.54
2024-10-11,CMP01319,ADV0146,832907,16041,283,6422.7,17934.65
2024-10-12,CMP01319,ADV0146,740108,16547,179,6494.68,18486.29
2024-10-13,CMP01319,ADV0146,873180,21556,448,8003.43,34586.5
2024-10-14,CMP01319,ADV0146,659546,13056,211,5199.24,15002.22
2024-10-15,CMP01319,ADV0146,616838,13665,267,5598.9,20603.34
2024-10-16,CMP01319,ADV0146,937624,16615,411,7113.85,33519.29
2024-10-17,CMP01319,ADV0146,809518,14636,238,6628.34,25552.02
2024-10-18,CMP01319,ADV0146,624154,13796,176,8087.89,15637.62
2024-10-20,CMP01319,ADV0146,490400,10746,182,5228.97,22013.01
2024-10-21,CMP01319,ADV0146,624465,12286,204,5514.09,20206.86
2024-10-22,CMP01319,ADV0146,844982,16423,381,6248.6,22067.98
2024-10-23,CMP01319,ADV0146,657955,18761,225,5897.71,19032.81
2024-10-24,CMP01319,ADV0146,607250,8550,197,5775.73,13551.33
2024-10-25,CMP01319,ADV0146,820906,12155,194,7572.9,30111.32
2024-10-26,CMP01319,ADV0146,655068,9152,321,5033.69,20161.61
2024-10-27,CMP01319,ADV0146,842376,16285,344,6440.91,16334.11
2024-10-28,CMP01319,ADV0146,924338,10570,261,6373.81,21910.58
2024-10-30,CMP01319,ADV0146,983649,13682,168,7089.25,24684.99
2024-10-31,CMP01319,ADV0146,477880,8145,130,4070.82,8327.78
2024-11-01,CMP01319,ADV0146,958716,23182,848,9500.9,36649.37
2024-11-02,CMP01319,ADV0146,1387704,23457,659,11269.66,27071.52
2024-11-03,CMP01319,ADV0146,593951,7160,227,7093.24,36653.65
2024-11-05,CMP01319,ADV0146,676184,15600,160,10498.08,26821.95
2024-11-06,CMP01319,ADV0146,969962,19313,244,9174.12,23457.86
2024-11-07,CMP01319,ADV0146,1047974,21377,390,10604.65,28072.29
2024-11-08,CMP01319,ADV0146,970374,20502,404,13111.36,34069.46
2024-11-09,CMP01319,ADV0146,1018188,18946,288,9468.67,22444.97
2024-11-10,CMP01319,ADV0146,717981,9993,143,9597.87,39867.09
2024-11-11,CMP01319,ADV0146,633977,14688,180,8369.24,14022.89
2024-11-12,CMP01319,ADV0146,817476,13080,188,12637.49,62865.7
2024-11-13,CMP01319,ADV0146,1143679,17180,322,16268.76,61736.57
2024-11-14,CMP01319,ADV0146,796273,17436,254,12139.85,45656.96
2024-11-15,CMP01319,ADV0146,1171423,22484,1131,14146.14,47209.24
2024-11-17,CMP01319,ADV0146,575907,12624,255,9497.97,32078.22
2024-11-18,CMP01319,ADV0146,992742,22198,603,12606.75,34984.51
2024-11-21,CMP01319,ADV0146,598245,11404,215,9405.17,43133.87
2024-11-22,CMP01319,ADV0146,792089,13739,257,9632.62,24299.2
2024-11-24,CMP01319,ADV0146,875964,24636,534,10995.05,50740.34
2024-11-25,CMP01319,ADV0146,732711,15967,340,10905.5,40577.4
2024-11-26,CMP01319,ADV0146,1337016,53840,777,16684.86,41879.54
2024-11-27,CMP01319,ADV0146,798677,12850,346,12129.77,36971.67
2024-11-28,CMP01319,ADV0146,1450389,24485,410,14364.65,35821.2
2024-11-29,CMP01319,ADV0146,685151,15596,277,11641.34,50603.1
2024-11-30,CMP01319,ADV0146,1248057,19344,708,12436.75,48719.62
2024-12-01,CMP01319,ADV0146,558977,8089,333,7261.58,24780.75
2024-12-02,CMP01319,ADV0146,825117,15052,319,8428.72,29043.98
2024-12-03,CMP01319,ADV0146,1114296,21478,546,12432.85,34691.46
2024-12-05,CMP01319,ADV0146,1230680,26011,930,12973.47,38853.83
2024-12-06,CMP01319,ADV0146,808062,21934,498,8333.71,27804.03
2024-12-07,CMP01319,ADV0146,1073217,27915,509,9073.83,29562.16
2024-12-08,CMP01319,ADV0146,938693,15523,201,6815.72,27163.47
2024-12-09,CMP01319,ADV0146,1318193,26600,360,14072.39,56977.09
2024-12-10,CMP01319,ADV0146,1121289,16208,297,10998.14,26516.94
2024-12-13,CMP01319,ADV0146,966015,19434,493,11851.52,55371.18
2024-12-15,CMP01319,ADV0146,991119,29516,471,13111.05,39175.24
2024-12-16,CMP01319,ADV0146,832263,18982,275,8186.24,35565.0
2024-12-17,CMP01319,ADV0146,933145,17879,447,13187.28,33186.95
2024-12-18,CMP01319,ADV0146,1548796,23916,331,18054.54,69440.81
2024-12-19,CMP01319,ADV0146,915847,25088,413,10159.21,26538.15
2024-12-20,CMP01319,ADV0146,1358397,26666,440,14111.37,39880.15
2024-12-21,CMP01319,ADV0146,1415751,18187,348,13582.89,45673.52
2024-12-22,CMP01319,ADV0146,959975,16281,403,10341.61,42670.47
2024-12-23,CMP01319,ADV0146,1131210,18982,468,13454.91,44875.34
2024-12-24,CMP01319,ADV0146,1549174,30152,501,17099.27,60566.56
2024-12-25,CMP01319,ADV0146,1299925,39283,599,15801.91,27445.94
2024-12-26,CMP01319,ADV0146,1798380,30308,528,15712.59,69527.41
2024-12-27,CMP01319,ADV0146,903015,19321,471,13438.09,45136.69
2024-12-29,CMP01319,ADV0146,1143850,25082,289,10242.2,43571.35
2024-12-30,CMP01319,ADV0146,1194141,21815,349,16339.47,57821.28
2024-12-31,CMP01319,ADV0146,1311845,34390,745,13439.54,60320.24
2025-01-01,CMP01319,ADV0146,1000601,26164,437,6905.25,20485.96
2025-01-02,CMP01319,ADV0146,1185789,20362,333,10466.18,32008.18
2025-01-03,CMP01319,ADV0146,1039157,17773,326,6689.3,22948.39
2025-01-04,CMP01319,ADV0146,1168576,24385,463,6907.2,16867.06
2025-01-05,CMP01319,ADV0146,843899,16473,228,5641.22,21974.23
2025-01-06,CMP01319,ADV0146,1078462,19245,405,6723.8,25620.36
2025-01-07,CMP01319,ADV0146,997888,16252,188,8583.05,31669.25
2025-01-08,CMP01319,ADV0146,1186613,19549,316,11469.39,39699.67
2025-01-09,CMP01319,ADV0146,1627324,20972,410,10610.27,34979.4
2025-01-10,CMP01319,ADV0146,1275193,31191,696,9438.66,24629.93
2025-01-11,CMP01319,ADV0146,1637671,29535,803,10428.55,38061.11
2025-01-12,CMP01319,ADV0146,1073131,21231,302,7455.36,18890.69
2025-01-13,CMP01319,ADV0146,1620012,36588,1245,11678.23,47593.48
2025-01-14,CMP01319,ADV0146,1145274,25899,532,8604.56,25060.77
2025-01-15,CMP01319,ADV0146,1094232,24573,612,10026.31,20541.52
2025-01-16,CMP01319,ADV0146,983570,22006,346,7004.62,27595.01
2025-01-17,CMP01319,ADV0146,1436158,33944,696,10598.57,46568.36
2025-01-18,CMP01319,ADV0146,1209074,31445,833,9004.69,32900.15
2025-01-19,CMP01319,ADV0146,1013504,19573,329,7515.59,32863.57
2025-01-20,CMP01319,ADV0146,1289596,33449,749,7927.47,22822.83
2025-01-21,CMP01319,ADV0146,1020970,19913,316,8419.89,33113.63
2025-01-22,CMP01319,ADV0146,1530153,28351,756,8765.35,22432.27
2025-01-23,CMP01319,ADV0146,1488288,25552,597,9049.56,55384.98
2025-01-24,CMP01319,ADV0146,1327937,21038,576,11220.39,33418.86
2025-01-25,CMP01319,ADV0146,1514209,21606,337,7438.33,30316.75
2025-01-27,CMP01319,ADV0146,2078410,35194,681,11970.71,48308.25
2025-01-28,CMP01319,ADV0146,1237813,27155,510,8616.72,35088.41
2025-01-29,CMP01319,ADV0146,1034000,19034,386,8848.66,29515.98
2025-02-01,CMP01319,ADV0146,1921683,31039,549,11766.75,41290.44
2025-02-02,CMP01319,ADV0146,2082568,30679,615,11560.63,26861.26
2025-02-03,CMP01319,ADV0146,1248776,22668,715,12611.73,39187.19
2025-02-04,CMP01319,ADV0146,1356373,30665,450,10034.75,38753.36
2025-02-05,CMP01319,ADV0146,1040085,19750,704,6824.95,19060.32
2025-02-06,CMP01319,ADV0146,1013452,22397,405,7850.18,31673.56
2025-02-07,CMP01319,ADV0146,987455,15481,271,6620.43,23644.78
2025-02-08,CMP01319,ADV0146,1046334,20237,448,7513.98,43330.86
2025-02-09,CMP01319,ADV0146,1028778,24888,596,10996.02,34980.67
2025-02-10,CMP01319,ADV0146,1386942,28941,577,10482.53,50859.31
2025-02-11,CMP01319,ADV0146,724037,19699,459,7686.35,26212.57
2025-02-12,CMP01319,ADV0146,1237937,26624,341,9042.35,17530.7
2025-02-14,CMP01319,ADV0146,1526209,22291,434,10096.64,31367.37
2025-02-15,CMP01319,ADV0146,1394137,25001,437,8433.99,35915.25
2025-02-16,CMP01319,ADV0146,1319479,26825,689,10475.25,31381.22
2025-02-17,CMP01319,ADV0146,1150070,22571,391,11308.3,39479.38
2025-03-04,CMP01320,ADV0146,196209,3714,72,2430.9,7503.08
2025-03-06,CMP01320,ADV0146,252162,5514,71,2855.89,8907.63
2025-03-07,CMP01320,ADV0146,474274,10062,362,3869.37,11964.19
